"","id","p_value","significant","significant_fdr"
"3624","AT3G18250","0.0019277610458969","TRUE","FALSE"
"1478","AT1G65860","0.00192817310604405","TRUE","FALSE"
"1405","AT1G63680","0.00193263984361897","TRUE","FALSE"
"1997","AT2G02100","0.00193271814610815","TRUE","FALSE"
"5718","AT5G02230","0.00193753515899913","TRUE","FALSE"
"4807","AT4G12917","0.00194038867615906","TRUE","FALSE"
"1635","AT1G70890","0.00195980989178617","TRUE","FALSE"
"2534","AT2G30410","0.0019699771278347","TRUE","FALSE"
"2460","AT2G27690","0.00197184619009577","TRUE","FALSE"
"5473","AT4G34180","0.00197294228513098","TRUE","FALSE"
"5677","AT5G01015","0.00197306629827024","TRUE","FALSE"
"2818","AT2G39470","0.00197431659782583","TRUE","FALSE"
"4146","AT3G51450","0.00201864482137711","TRUE","FALSE"
"4584","AT4G01935","0.00202320649250013","TRUE","FALSE"
"2452","AT2G27400","0.00202600699568294","TRUE","FALSE"
"3841","AT3G26230","0.00202997834400898","TRUE","FALSE"
"4187","AT3G52520","0.00203909806669109","TRUE","FALSE"
"3903","AT3G28450","0.00204351382684964","TRUE","FALSE"
"1533","AT1G67920","0.00204421400542292","TRUE","FALSE"
"3181","AT3G03570","0.00204810346692734","TRUE","FALSE"
"3711","AT3G21230","0.00205229822677552","TRUE","FALSE"
"840","AT1G29910","0.00206564804054719","TRUE","FALSE"
"5634","AT4G38840","0.00206826892097141","TRUE","FALSE"
"1610","AT1G70280","0.00208245133851946","TRUE","FALSE"
"5497","AT4G34760","0.00208660740206901","TRUE","FALSE"
"1045","AT1G47670","0.00209466918931661","TRUE","FALSE"
"6750","AT5G45820","0.00210138030752825","TRUE","FALSE"
"4183","AT3G52450","0.00210742109847379","TRUE","FALSE"
"7252","AT5G64090","0.00215257001021497","TRUE","FALSE"
"5599","AT4G37800","0.00215633212957717","TRUE","FALSE"
"5148","AT4G23880","0.00215641846008969","TRUE","FALSE"
"3752","AT3G22840","0.00216510109425462","TRUE","FALSE"
"5089","AT4G22070","0.00216590376312811","TRUE","FALSE"
"3904","AT3G28460","0.00219119910669293","TRUE","FALSE"
"1587","AT1G69520","0.0022016047238951","TRUE","FALSE"
"3301","AT3G07540","0.00221172524288983","TRUE","FALSE"
"6277","AT5G22300","0.00224260410523153","TRUE","FALSE"
"1068","AT1G49000","0.00224601975335169","TRUE","FALSE"
"1784","AT1G75770","0.00227665759306218","TRUE","FALSE"
"2133","AT2G15480","0.00229334558334668","TRUE","FALSE"
"4457","AT3G61630","0.00229706518660826","TRUE","FALSE"
"3529","AT3G15115","0.00230295293977622","TRUE","FALSE"
"5609","AT4G38020","0.00230628051364042","TRUE","FALSE"
"3108","AT3G01280","0.00231480730284719","TRUE","FALSE"
"703","AT1G23710","0.00235711432849277","TRUE","FALSE"
"4225","AT3G53750","0.00237812793859249","TRUE","FALSE"
"7052","AT5G56850","0.00239580786413701","TRUE","FALSE"
"2807","AT2G39190","0.00240007955623173","TRUE","FALSE"
"1301","AT1G59560","0.00240206442300169","TRUE","FALSE"
"6316","AT5G23530","0.00242776754096093","TRUE","FALSE"
"1416","AT1G63940","0.00242839469931492","TRUE","FALSE"
"2063","AT2G05620","0.00242944033738738","TRUE","FALSE"
"5762","AT5G03650","0.00243151652787332","TRUE","FALSE"
"6155","AT5G17620","0.00244629103490016","TRUE","FALSE"
"3340","AT3G09230","0.00250824820430387","TRUE","FALSE"
"4084","AT3G48980","0.00251406740708934","TRUE","FALSE"
"7326","AT5G66120","0.00252731742184903","TRUE","FALSE"
"5075","AT4G21680","0.00253492453821533","TRUE","FALSE"
"765","AT1G27180","0.00260755162369369","TRUE","FALSE"
"4466","AT3G62060","0.00269109184377523","TRUE","FALSE"
"625","AT1G21326","0.00269271553366664","TRUE","FALSE"
"6222","AT5G19740","0.0026928150530538","TRUE","FALSE"
"3756","AT3G22950","0.00270534614598996","TRUE","FALSE"
"5869","AT5G07910","0.00271025681635064","TRUE","FALSE"
"3948","AT3G43250","0.00271440818042024","TRUE","FALSE"
"1179","AT1G53230","0.00271651071096765","TRUE","FALSE"
"2486","AT2G28720","0.00277386325395485","TRUE","FALSE"
"2221","AT2G19160","0.00278436110165896","TRUE","FALSE"
"1837","AT1G77230","0.0028247163002231","TRUE","FALSE"
"1214","AT1G54250","0.00283222575771089","TRUE","FALSE"
"7304","AT5G65600","0.00285755924676046","TRUE","FALSE"
"5328","AT4G29920","0.00290795458801929","TRUE","FALSE"
"6852","AT5G49740","0.00290909246781865","TRUE","FALSE"
"3816","AT3G25610","0.0029226990581469","TRUE","FALSE"
"732","AT1G25370","0.00292819848732566","TRUE","FALSE"
"7146","AT5G59900","0.00293625163454794","TRUE","FALSE"
"4886","AT4G15450","0.00296653669411114","TRUE","FALSE"
"6536","AT5G38900","0.002976138117899","TRUE","FALSE"
"4624","AT4G03060","0.00300183603654622","TRUE","FALSE"
"7366","AT5G67450","0.0030570180281527","TRUE","FALSE"
"4386","AT3G58790","0.00306426788044066","TRUE","FALSE"
"610","AT1G20823","0.0031092087472941","TRUE","FALSE"
"3832","AT3G25940","0.00311185348323201","TRUE","FALSE"
"2757","AT2G37940","0.0031194950820139","TRUE","FALSE"
"492","AT1G16750","0.00315313728651515","TRUE","FALSE"
"2868","AT2G40860","0.00315495993995815","TRUE","FALSE"
"7023","AT5G55620","0.00315689784905782","TRUE","FALSE"
"3926","AT3G29330","0.00315894892433095","TRUE","FALSE"
"4407","AT3G59690","0.00317406779370402","TRUE","FALSE"
"1081","AT1G49520","0.00317682347744059","TRUE","FALSE"
"2132","AT2G15390","0.00319376711958049","TRUE","FALSE"
"3945","AT3G42660","0.00319637744699104","TRUE","FALSE"
"7076","AT5G57700","0.0032647801226057","TRUE","FALSE"
"2337","AT2G23010","0.00327454014754739","TRUE","FALSE"
"3900","AT3G28160","0.00329830001748495","TRUE","FALSE"
"5345","AT4G30400","0.00330056224780687","TRUE","FALSE"
"2329","AT2G22850","0.00331873963402348","TRUE","FALSE"
"2182","AT2G17705","0.00337158892301755","TRUE","FALSE"
"3020","AT2G45220","0.00339466463523555","TRUE","FALSE"
"6716","AT5G44600","0.00342012084559346","TRUE","FALSE"
"2518","AT2G29995","0.00342545861891062","TRUE","FALSE"
"2496","AT2G29110","0.00342636812562476","TRUE","FALSE"
"758","AT1G26930","0.00344032404002429","TRUE","FALSE"
"6359","AT5G24850","0.00344731050765051","TRUE","FALSE"
"297","AT1G10586","0.00345486311116737","TRUE","FALSE"
"4904","AT4G15850","0.00346962719304267","TRUE","FALSE"
"1465","AT1G65500","0.00347147042778399","TRUE","FALSE"
"764","AT1G27150","0.00347256033818105","TRUE","FALSE"
"547","AT1G18810","0.00353560194168439","TRUE","FALSE"
"2813","AT2G39380","0.00354013690165596","TRUE","FALSE"
"213","AT1G08090","0.00355026126918267","TRUE","FALSE"
"985","AT1G35612","0.00355230038036487","TRUE","FALSE"
"5142","AT4G23750","0.0035756613089723","TRUE","FALSE"
"1139","AT1G51890","0.00358967675049546","TRUE","FALSE"
"6089","AT5G15580","0.00360224436071928","TRUE","FALSE"
"6519","AT5G38240","0.00360288609424895","TRUE","FALSE"
"6704","AT5G44390","0.00361292388051587","TRUE","FALSE"
"6164","AT5G17890","0.0036504572105843","TRUE","FALSE"
"2109","AT2G14080","0.00366199199991922","TRUE","FALSE"
"91","AT1G03820","0.00368262956645082","TRUE","FALSE"
"3939","AT3G32990","0.00370485269040092","TRUE","FALSE"
"1278","AT1G56650","0.00372073663515945","TRUE","FALSE"
"6251","AT5G20670","0.0037209529517841","TRUE","FALSE"
"2346","AT2G23310","0.00372416763075403","TRUE","FALSE"
"4992","AT4G18740","0.00374514639662575","TRUE","FALSE"
"2193","AT2G18110","0.00377716986010255","TRUE","FALSE"
"5510","AT4G35160","0.00378004118724602","TRUE","FALSE"
"4469","AT3G62150","0.00383763176026525","TRUE","FALSE"
"607","AT1G20680","0.00389066672883554","TRUE","FALSE"
"7170","AT5G61160","0.00390271868787734","TRUE","FALSE"
"5721","AT5G02270","0.003908659622575","TRUE","FALSE"
"1740","AT1G74300","0.0039299340037674","TRUE","FALSE"
"5099","AT4G22730","0.0039444872304954","TRUE","FALSE"
"5458","AT4G33960","0.00394951824061362","TRUE","FALSE"
"5845","AT5G06870","0.0039977993683292","TRUE","FALSE"
"3298","AT3G07460","0.00403293418997452","TRUE","FALSE"
"5601","AT4G37870","0.00403569043035362","TRUE","FALSE"
"4958","AT4G17600","0.00406174074705699","TRUE","FALSE"
"3080","AT2G47400","0.0040958647563564","TRUE","FALSE"
"5884","AT5G08400","0.00411568672244929","TRUE","FALSE"
"2086","AT2G07738","0.00414363631588421","TRUE","FALSE"
"1347","AT1G61170","0.00414723444093197","TRUE","FALSE"
"7056","AT5G57010","0.00417419388133484","TRUE","FALSE"
"3880","AT3G27460","0.00421409386668921","TRUE","FALSE"
"6444","AT5G28350","0.00421589038621151","TRUE","FALSE"
"5197","AT4G25350","0.00427998587660308","TRUE","FALSE"
"1698","AT1G72940","0.0043122082164521","TRUE","FALSE"
"7277","AT5G64750","0.00431345649791059","TRUE","FALSE"
"4233","AT3G53990","0.0043422143385597","TRUE","FALSE"
