"","id","p_value","significant","significant_fdr"
"11131","AT4G38430","0.999999999999991","FALSE","FALSE"
"11295","AT5G01960","0.999999999999991","FALSE","FALSE"
"11333","AT5G02610","0.999999999999991","FALSE","FALSE"
"11661","AT5G07980","0.999999999999991","FALSE","FALSE"
"11895","AT5G12010","0.999999999999991","FALSE","FALSE"
"11903","AT5G12140","0.999999999999991","FALSE","FALSE"
"11983","AT5G13770","0.999999999999991","FALSE","FALSE"
"12012","AT5G14280","0.999999999999991","FALSE","FALSE"
"12041","AT5G14800","0.999999999999991","FALSE","FALSE"
"12064","AT5G15310","0.999999999999991","FALSE","FALSE"
"12145","AT5G16660","0.999999999999991","FALSE","FALSE"
"12351","AT5G19820","0.999999999999991","FALSE","FALSE"
"12618","AT5G24740","0.999999999999991","FALSE","FALSE"
"12862","AT5G35790","0.999999999999991","FALSE","FALSE"
"12939","AT5G38660","0.999999999999991","FALSE","FALSE"
"13330","AT5G46070","0.999999999999991","FALSE","FALSE"
"13419","AT5G47620","0.999999999999991","FALSE","FALSE"
"14083","AT5G58720","0.999999999999991","FALSE","FALSE"
"14198","AT5G60800","0.999999999999991","FALSE","FALSE"
"14346","AT5G63310","0.999999999999991","FALSE","FALSE"
"14393","AT5G64050","0.999999999999991","FALSE","FALSE"
"14449","AT5G64840","0.999999999999991","FALSE","FALSE"
"14538","AT5G66050","0.999999999999991","FALSE","FALSE"
"256","AT1G05180","0.999999999999992","FALSE","FALSE"
"487","AT1G08800","0.999999999999992","FALSE","FALSE"
"559","AT1G09830","0.999999999999992","FALSE","FALSE"
"768","AT1G13260","0.999999999999992","FALSE","FALSE"
"769","AT1G13270","0.999999999999992","FALSE","FALSE"
"770","AT1G13320","0.999999999999992","FALSE","FALSE"
"851","AT1G14740","0.999999999999992","FALSE","FALSE"
"866","AT1G14980","0.999999999999992","FALSE","FALSE"
"1061","AT1G18270","0.999999999999992","FALSE","FALSE"
"1264","AT1G21830","0.999999999999992","FALSE","FALSE"
"1316","AT1G22750","0.999999999999992","FALSE","FALSE"
"1381","AT1G23960","0.999999999999992","FALSE","FALSE"
"1645","AT1G29670","0.999999999999992","FALSE","FALSE"
"1682","AT1G30260","0.999999999999992","FALSE","FALSE"
"1688","AT1G30360","0.999999999999992","FALSE","FALSE"
"1746","AT1G31350","0.999999999999992","FALSE","FALSE"
"1829","AT1G32990","0.999999999999992","FALSE","FALSE"
"1883","AT1G34190","0.999999999999992","FALSE","FALSE"
"1929","AT1G35680","0.999999999999992","FALSE","FALSE"
"2027","AT1G45160","0.999999999999992","FALSE","FALSE"
"2032","AT1G45249","0.999999999999992","FALSE","FALSE"
"2135","AT1G49010","0.999999999999992","FALSE","FALSE"
"2368","AT1G53570","0.999999999999992","FALSE","FALSE"
"2632","AT1G60140","0.999999999999992","FALSE","FALSE"
"2756","AT1G62780","0.999999999999992","FALSE","FALSE"
"2872","AT1G64850","0.999999999999992","FALSE","FALSE"
"3259","AT1G71970","0.999999999999992","FALSE","FALSE"
"3276","AT1G72180","0.999999999999992","FALSE","FALSE"
"3323","AT1G72930","0.999999999999992","FALSE","FALSE"
"3455","AT1G74970","0.999999999999992","FALSE","FALSE"
"3706","AT1G79245","0.999999999999992","FALSE","FALSE"
"3994","AT2G04550","0.999999999999992","FALSE","FALSE"
"4292","AT2G17540","0.999999999999992","FALSE","FALSE"
"4334","AT2G18280","0.999999999999992","FALSE","FALSE"
"4371","AT2G18950","0.999999999999992","FALSE","FALSE"
"4413","AT2G19750","0.999999999999992","FALSE","FALSE"
"4554","AT2G22360","0.999999999999992","FALSE","FALSE"
"4596","AT2G23120","0.999999999999992","FALSE","FALSE"
"4931","AT2G29290","0.999999999999992","FALSE","FALSE"
"4943","AT2G29460","0.999999999999992","FALSE","FALSE"
"5486","AT2G38670","0.999999999999992","FALSE","FALSE"
"5522","AT2G39170","0.999999999999992","FALSE","FALSE"
"5695","AT2G41710","0.999999999999992","FALSE","FALSE"
"5777","AT2G43010","0.999999999999992","FALSE","FALSE"
"5843","AT2G44060","0.999999999999992","FALSE","FALSE"
"5955","AT2G45960","0.999999999999992","FALSE","FALSE"
"5989","AT2G46370","0.999999999999992","FALSE","FALSE"
"6274","AT3G03640","0.999999999999992","FALSE","FALSE"
"6287","AT3G03860","0.999999999999992","FALSE","FALSE"
"6338","AT3G04730","0.999999999999992","FALSE","FALSE"
"6349","AT3G04870","0.999999999999992","FALSE","FALSE"
"6360","AT3G05010","0.999999999999992","FALSE","FALSE"
"6402","AT3G05660","0.999999999999992","FALSE","FALSE"
"6734","AT3G10850","0.999999999999992","FALSE","FALSE"
"6844","AT3G12580","0.999999999999992","FALSE","FALSE"
"6874","AT3G13062","0.999999999999992","FALSE","FALSE"
"6883","AT3G13222","0.999999999999992","FALSE","FALSE"
"6972","AT3G14660","0.999999999999992","FALSE","FALSE"
"6994","AT3G15000","0.999999999999992","FALSE","FALSE"
"7047","AT3G15690","0.999999999999992","FALSE","FALSE"
"7084","AT3G16240","0.999999999999992","FALSE","FALSE"
"7318","AT3G19820","0.999999999999992","FALSE","FALSE"
"7799","AT3G28540","0.999999999999992","FALSE","FALSE"
"7968","AT3G44880","0.999999999999992","FALSE","FALSE"
"8008","AT3G46030","0.999999999999992","FALSE","FALSE"
"8013","AT3G46100","0.999999999999992","FALSE","FALSE"
"8079","AT3G47620","0.999999999999992","FALSE","FALSE"
"8445","AT3G53890","0.999999999999992","FALSE","FALSE"
"8464","AT3G54190","0.999999999999992","FALSE","FALSE"
"8696","AT3G57940","0.999999999999992","FALSE","FALSE"
"8735","AT3G58680","0.999999999999992","FALSE","FALSE"
"8880","AT3G61310","0.999999999999992","FALSE","FALSE"
"8907","AT3G61710","0.999999999999992","FALSE","FALSE"
"8956","AT3G62600","0.999999999999992","FALSE","FALSE"
"9080","AT4G00880","0.999999999999992","FALSE","FALSE"
"9100","AT4G01100","0.999999999999992","FALSE","FALSE"
"9104","AT4G01210","0.999999999999992","FALSE","FALSE"
"9158","AT4G02080","0.999999999999992","FALSE","FALSE"
"9185","AT4G02480","0.999999999999992","FALSE","FALSE"
"9202","AT4G02720","0.999999999999992","FALSE","FALSE"
"9450","AT4G10060","0.999999999999992","FALSE","FALSE"
"9888","AT4G17486","0.999999999999992","FALSE","FALSE"
"10117","AT4G21940","0.999999999999992","FALSE","FALSE"
"10320","AT4G25440","0.999999999999992","FALSE","FALSE"
"10389","AT4G26630","0.999999999999992","FALSE","FALSE"
"10404","AT4G26850","0.999999999999992","FALSE","FALSE"
"10470","AT4G27830","0.999999999999992","FALSE","FALSE"
"10701","AT4G31800","0.999999999999992","FALSE","FALSE"
"10827","AT4G33565","0.999999999999992","FALSE","FALSE"
"10903","AT4G34720","0.999999999999992","FALSE","FALSE"
"10919","AT4G35040","0.999999999999992","FALSE","FALSE"
"11233","AT4G39960","0.999999999999992","FALSE","FALSE"
"11417","AT5G04040","0.999999999999992","FALSE","FALSE"
"11475","AT5G04900","0.999999999999992","FALSE","FALSE"
"11715","AT5G08690","0.999999999999992","FALSE","FALSE"
"11730","AT5G09330","0.999999999999992","FALSE","FALSE"
"11791","AT5G10450","0.999999999999992","FALSE","FALSE"
"11804","AT5G10650","0.999999999999992","FALSE","FALSE"
"11819","AT5G10860","0.999999999999992","FALSE","FALSE"
"11867","AT5G11650","0.999999999999992","FALSE","FALSE"
"12130","AT5G16470","0.999999999999992","FALSE","FALSE"
"12237","AT5G18190","0.999999999999992","FALSE","FALSE"
"12405","AT5G20610","0.999999999999992","FALSE","FALSE"
