"","X","id","p_value","significant","significant_fdr"
"2592",2592,"AT1G52342",6.51398437015461e-09,FALSE,FALSE
"10265",10265,"AT4G01330",6.82747651717078e-09,FALSE,FALSE
"7825",7825,"AT3G14110",7.01580832957528e-09,FALSE,FALSE
"15348",15348,"AT5G50740",7.06499616801293e-09,FALSE,FALSE
"3160",3160,"AT1G63750",7.36268673857274e-09,FALSE,FALSE
"14669",14669,"AT5G40150",8.003688323455e-09,FALSE,FALSE
"11959",11959,"AT4G30190",8.3244797053075e-09,FALSE,FALSE
"1266",1266,"AT1G19380",8.41529832545157e-09,FALSE,FALSE
"15800",15800,"AT5G57510",8.787261420266e-09,FALSE,FALSE
"12657",12657,"AT4G39800",9.10001387772379e-09,FALSE,FALSE
"6217",6217,"AT2G38870",9.25548988896733e-09,FALSE,FALSE
"9195",9195,"AT3G49140",9.60432954984095e-09,FALSE,FALSE
"1860",1860,"AT1G29700",1.07815772067973e-08,FALSE,FALSE
"14015",14015,"AT5G20900",1.09266413306835e-08,FALSE,FALSE
"16152",16152,"AT5G62840",1.11382436506387e-08,FALSE,FALSE
"11481",11481,"AT4G23215",1.11661855482068e-08,FALSE,FALSE
"6872",6872,"AT2G47930",1.11746027085608e-08,FALSE,FALSE
"11805",11805,"AT4G27820",1.12085878439662e-08,FALSE,FALSE
"7183",7183,"AT3G05120",1.12756532209249e-08,FALSE,FALSE
"14885",14885,"AT5G43580",1.16277995289731e-08,FALSE,FALSE
"2074",2074,"AT1G33040",1.17119039568967e-08,FALSE,FALSE
"8732",8732,"AT3G27690",1.20346598274957e-08,FALSE,FALSE
"13458",13458,"AT5G12900",1.23684455538172e-08,FALSE,FALSE
"11196",11196,"AT4G18370",1.32604453890067e-08,FALSE,FALSE
"2420",2420,"AT1G49380",1.32908059489822e-08,FALSE,FALSE
"13525",13525,"AT5G13770",1.35771791106148e-08,FALSE,FALSE
"10709",10709,"AT4G11330",1.39668379610821e-08,FALSE,FALSE
"10882",10882,"AT4G14270",1.40392374566479e-08,FALSE,FALSE
"2569",2569,"AT1G51940",1.43931274631415e-08,FALSE,FALSE
"514",514,"AT1G08470",1.45163793628071e-08,FALSE,FALSE
"10260",10260,"AT4G01250",1.48250009711169e-08,FALSE,FALSE
"6236",6236,"AT2G39140",1.52544145923606e-08,FALSE,FALSE
"6144",6144,"AT2G37940",1.53771265849022e-08,FALSE,FALSE
"2017",2017,"AT1G32090",1.5548695053298e-08,FALSE,FALSE
"7799",7799,"AT3G13790",1.62833308930849e-08,FALSE,FALSE
"8756",8756,"AT3G28070",1.62916885131588e-08,FALSE,FALSE
"5502",5502,"AT2G28360",1.65434112126885e-08,FALSE,FALSE
"423",423,"AT1G07160",1.65660542190791e-08,FALSE,FALSE
"5226",5226,"AT2G23890",1.71613253941737e-08,FALSE,FALSE
"11058",11058,"AT4G16563",1.80081877090673e-08,FALSE,FALSE
"10799",10799,"AT4G12970",1.87436701309605e-08,FALSE,FALSE
"4365",4365,"AT2G01590",1.88461387076497e-08,FALSE,FALSE
"12331",12331,"AT4G35250",1.89026639600774e-08,FALSE,FALSE
"12272",12272,"AT4G34390",1.98670459983993e-08,FALSE,FALSE
"388",388,"AT1G06690",1.99017145071406e-08,FALSE,FALSE
"10766",10766,"AT4G12390",2.02669614568712e-08,FALSE,FALSE
"10812",10812,"AT4G13170",2.38932912675198e-08,FALSE,FALSE
"487",487,"AT1G08090",2.57198187475061e-08,FALSE,FALSE
"5482",5482,"AT2G28100",2.6149090626105e-08,FALSE,FALSE
"7025",7025,"AT3G02840",2.68382041435618e-08,FALSE,FALSE
"2615",2615,"AT1G52730",2.72425583559745e-08,FALSE,FALSE
"5866",5866,"AT2G33710",2.76500086708837e-08,FALSE,FALSE
"13419",13419,"AT5G12050",2.79473705313035e-08,FALSE,FALSE
"5636",5636,"AT2G30420",2.81330466714429e-08,FALSE,FALSE
"16503",16503,"AT5G67370",2.87126277683358e-08,FALSE,FALSE
"3715",3715,"AT1G72330",3.33658379963505e-08,FALSE,FALSE
"1680",1680,"AT1G26650",3.34954074389042e-08,FALSE,FALSE
"3583",3583,"AT1G70300",3.41037489514701e-08,FALSE,FALSE
"4202",4202,"AT1G79245",3.52948347933399e-08,FALSE,FALSE
"11004",11004,"AT4G15920",3.53055286815295e-08,FALSE,FALSE
"9339",9339,"AT3G51440",3.5377031995346e-08,FALSE,FALSE
"12259",12259,"AT4G34230",3.54562318335591e-08,FALSE,FALSE
"15904",15904,"AT5G58920",3.56423713431094e-08,FALSE,FALSE
"12327",12327,"AT4G35180",3.57922109848356e-08,FALSE,FALSE
"429",429,"AT1G07230",3.59236943579762e-08,FALSE,FALSE
"13377",13377,"AT5G11550",3.59628639816789e-08,FALSE,FALSE
"2787",2787,"AT1G55450",3.60454619606321e-08,FALSE,FALSE
"3465",3465,"AT1G68585",3.71416560845612e-08,FALSE,FALSE
"939",939,"AT1G14580",3.78817244408403e-08,FALSE,FALSE
"5268",5268,"AT2G24600",3.81482115435834e-08,FALSE,FALSE
"1279",1279,"AT1G19610",3.82831459880667e-08,FALSE,FALSE
"13459",13459,"AT5G12930",3.82840973133448e-08,FALSE,FALSE
"11215",11215,"AT4G18670",3.86292445985911e-08,FALSE,FALSE
"3531",3531,"AT1G69520",3.90139185645734e-08,FALSE,FALSE
"15132",15132,"AT5G47330",3.96657366277613e-08,FALSE,FALSE
"9561",9561,"AT3G54420",3.98378704798162e-08,FALSE,FALSE
"959",959,"AT1G14790",3.99349439206431e-08,FALSE,FALSE
"3523",3523,"AT1G69410",4.03413358115386e-08,FALSE,FALSE
"3305",3305,"AT1G66090",4.0625802776085e-08,FALSE,FALSE
"6504",6504,"AT2G42690",4.12052457401729e-08,FALSE,FALSE
"14042",14042,"AT5G21930",4.41406709206231e-08,FALSE,FALSE
"5687",5687,"AT2G31090",4.46237391378772e-08,FALSE,FALSE
"6479",6479,"AT2G42350",4.56892966542641e-08,FALSE,FALSE
"9056",9056,"AT3G46930",4.6878640794319e-08,FALSE,FALSE
"2653",2653,"AT1G53310",4.82517878965917e-08,FALSE,FALSE
"14512",14512,"AT5G35790",5.30148155575445e-08,FALSE,FALSE
"12161",12161,"AT4G32920",5.36781553854843e-08,FALSE,FALSE
"13061",13061,"AT5G06570",5.39446915255816e-08,FALSE,FALSE
"7385",7385,"AT3G07670",5.80283693491332e-08,FALSE,FALSE
"3035",3035,"AT1G61380",5.84724319757854e-08,FALSE,FALSE
"1404",1404,"AT1G21525",5.92693257512409e-08,FALSE,FALSE
"15448",15448,"AT5G52280",5.97596128640292e-08,FALSE,FALSE
"14476",14476,"AT5G35190",5.97693268956807e-08,FALSE,FALSE
"3922",3922,"AT1G75230",6.3895653251334e-08,FALSE,FALSE
"10307",10307,"AT4G01935",6.49980494248578e-08,FALSE,FALSE
"4942",4942,"AT2G19160",6.99641486774126e-08,FALSE,FALSE
"8111",8111,"AT3G18050",7.28986723394412e-08,FALSE,FALSE
"9076",9076,"AT3G47380",7.31370768925328e-08,FALSE,FALSE
"2084",2084,"AT1G33240",7.31512873738694e-08,FALSE,FALSE
"13980",13980,"AT5G20270",7.38104509334554e-08,FALSE,FALSE
"3182",3182,"AT1G64150",7.47104973838976e-08,FALSE,FALSE
"15205",15205,"AT5G48400",7.56336883239592e-08,FALSE,FALSE
"9997",9997,"AT3G61080",7.62718632677458e-08,FALSE,FALSE
"951",951,"AT1G14700",7.85789763821413e-08,FALSE,FALSE
"8382",8382,"AT3G22160",7.89980849987032e-08,FALSE,FALSE
"14707",14707,"AT5G40760",7.93159241426317e-08,FALSE,FALSE
"8961",8961,"AT3G44860",8.08370336349493e-08,FALSE,FALSE
"12216",12216,"AT4G33666",8.29266794984859e-08,FALSE,FALSE
"13597",13597,"AT5G14920",8.30327373909554e-08,FALSE,FALSE
"12846",12846,"AT5G03390",8.64935853036459e-08,FALSE,FALSE
"7745",7745,"AT3G13080",8.7103216950206e-08,FALSE,FALSE
"11320",11320,"AT4G20460",8.75302143419929e-08,FALSE,FALSE
"4348",4348,"AT2G01290",8.75759819128843e-08,FALSE,FALSE
"13534",13534,"AT5G13890",9.10012054046756e-08,FALSE,FALSE
"1327",1327,"AT1G20340",9.26604290567302e-08,FALSE,FALSE
"6837",6837,"AT2G47440",9.27546413930543e-08,FALSE,FALSE
"4144",4144,"AT1G78450",9.28281000792468e-08,FALSE,FALSE
"15702",15702,"AT5G56100",9.3731613608624e-08,FALSE,FALSE
"13043",13043,"AT5G06290",9.45542756067858e-08,FALSE,FALSE
"12741",12741,"AT5G01830",9.77014488342601e-08,FALSE,FALSE
"2051",2051,"AT1G32550",9.9159521794578e-08,FALSE,FALSE
"14170",14170,"AT5G23750",1.0015124656396e-07,FALSE,FALSE
"7928",7928,"AT3G15480",1.00153516047891e-07,FALSE,FALSE
"14215",14215,"AT5G24430",1.00381149799955e-07,FALSE,FALSE
"1201",1201,"AT1G18360",1.01688491409613e-07,FALSE,FALSE
"14278",14278,"AT5G25450",1.10617412769624e-07,FALSE,FALSE
"9820",9820,"AT3G58070",1.11593974879176e-07,FALSE,FALSE
"562",562,"AT1G09080",1.13202904678069e-07,FALSE,FALSE
"5164",5164,"AT2G22770",1.16928317127693e-07,FALSE,FALSE
"2692",2692,"AT1G53800",1.17839791811305e-07,FALSE,FALSE
"9471",9471,"AT3G53180",1.19511023845813e-07,FALSE,FALSE
"12042",12042,"AT4G31310",1.19806093061146e-07,FALSE,FALSE
"9207",9207,"AT3G49350",1.21035057690528e-07,FALSE,FALSE
"14751",14751,"AT5G41460",1.21266044217001e-07,FALSE,FALSE
"3325",3325,"AT1G66460",1.25437468341864e-07,FALSE,FALSE
"13882",13882,"AT5G19110",1.2545914533714e-07,FALSE,FALSE
"8241",8241,"AT3G19850",1.26491508497777e-07,FALSE,FALSE
"8811",8811,"AT3G29200",1.26595951840038e-07,FALSE,FALSE
"3463",3463,"AT1G68570",1.2695905317939e-07,FALSE,FALSE
"8982",8982,"AT3G45290",1.28256948315139e-07,FALSE,FALSE
"1852",1852,"AT1G29530",1.30926213759495e-07,FALSE,FALSE
"8469",8469,"AT3G23550",1.33136631612093e-07,FALSE,FALSE
"14266",14266,"AT5G25190",1.43611345347363e-07,FALSE,FALSE
"8966",8966,"AT3G44990",1.45771491039264e-07,FALSE,FALSE
"12720",12720,"AT5G01520",1.50443939117586e-07,FALSE,FALSE
"296",296,"AT1G05300",1.53644601306325e-07,FALSE,FALSE
"14709",14709,"AT5G40780",1.63556085030765e-07,FALSE,FALSE
"12727",12727,"AT5G01600",1.64827389019062e-07,FALSE,FALSE
"10036",10036,"AT3G61630",1.70711043691308e-07,FALSE,FALSE
"15475",15475,"AT5G52780",1.70834091568455e-07,FALSE,FALSE
"11360",11360,"AT4G21410",1.73864681672095e-07,FALSE,FALSE
"10912",10912,"AT4G14610",1.74569473094566e-07,FALSE,FALSE
"2174",2174,"AT1G35612",1.75754167663715e-07,FALSE,FALSE
"8179",8179,"AT3G19000",1.7591865394064e-07,FALSE,FALSE
"2457",2457,"AT1G49975",1.79165432440391e-07,FALSE,FALSE
"9641",9641,"AT3G55470",1.8518699654406e-07,FALSE,FALSE
"9034",9034,"AT3G46540",1.90265269591167e-07,FALSE,FALSE
"11325",11325,"AT4G20830",1.97232037949699e-07,FALSE,FALSE
"10116",10116,"AT3G62910",2.01668746026392e-07,FALSE,FALSE
"7083",7083,"AT3G03710",2.02883504262665e-07,FALSE,FALSE
"9673",9673,"AT3G55970",2.05487551492761e-07,FALSE,FALSE
"4364",4364,"AT2G01570",2.06878291154039e-07,FALSE,FALSE
"1046",1046,"AT1G15980",2.07726951326993e-07,FALSE,FALSE
"4410",4410,"AT2G02220",2.10467784149576e-07,FALSE,FALSE
"10287",10287,"AT4G01670",2.12327612010752e-07,FALSE,FALSE
"1244",1244,"AT1G19020",2.14892320601869e-07,FALSE,FALSE
"6627",6627,"AT2G44500",2.18576177846057e-07,FALSE,FALSE
"6319",6319,"AT2G40180",2.2236046310112e-07,FALSE,FALSE
"7024",7024,"AT3G02830",2.25718547992215e-07,FALSE,FALSE
"2403",2403,"AT1G49000",2.26232951378982e-07,FALSE,FALSE
"5131",5131,"AT2G22230",2.26738327748563e-07,FALSE,FALSE
"11236",11236,"AT4G18980",2.31015771440183e-07,FALSE,FALSE
"3503",3503,"AT1G69140",2.31170677774919e-07,FALSE,FALSE
"13842",13842,"AT5G18550",2.35946202508614e-07,FALSE,FALSE
"3231",3231,"AT1G64770",2.5486054439838e-07,FALSE,FALSE
"12515",12515,"AT4G37800",2.59335974342574e-07,FALSE,FALSE
"1016",1016,"AT1G15520",2.64049894161205e-07,FALSE,FALSE
"3036",3036,"AT1G61420",2.67502488106087e-07,FALSE,FALSE
"10423",10423,"AT4G03460",2.76739795685166e-07,FALSE,FALSE
"5298",5298,"AT2G25250",2.83575892563137e-07,FALSE,FALSE
"16203",16203,"AT5G63530",2.86557939580095e-07,FALSE,FALSE
"1612",1612,"AT1G25230",3.00075959929923e-07,FALSE,FALSE
"11410",11410,"AT4G22070",3.0383221708747e-07,FALSE,FALSE
"4494",4494,"AT2G04039",3.08144653423017e-07,FALSE,FALSE
"4991",4991,"AT2G20010",3.14018955891654e-07,FALSE,FALSE
"14785",14785,"AT5G42050",3.14985318877366e-07,FALSE,FALSE
"4685",4685,"AT2G13800",3.15283794652355e-07,FALSE,FALSE
"12351",12351,"AT4G35530",3.16954426715216e-07,FALSE,FALSE
"7791",7791,"AT3G13690",3.41561490586799e-07,FALSE,FALSE
"11258",11258,"AT4G19370",3.46923840121688e-07,FALSE,FALSE
"11548",11548,"AT4G24110",3.48511411843369e-07,FALSE,FALSE
"8629",8629,"AT3G26210",3.49330654682314e-07,FALSE,FALSE
"8353",8353,"AT3G21580",3.51845843956937e-07,FALSE,FALSE
"1054",1054,"AT1G16090",3.55840393568518e-07,FALSE,FALSE
"6918",6918,"AT3G01440",3.62698514682609e-07,FALSE,FALSE
"11618",11618,"AT4G25070",3.6758363731671e-07,FALSE,FALSE
"5480",5480,"AT2G28070",3.68098356841031e-07,FALSE,FALSE
"220",220,"AT1G04240",3.68819294298096e-07,FALSE,FALSE
"12215",12215,"AT4G33660",3.70652607597437e-07,FALSE,FALSE
"1307",1307,"AT1G20010",3.71704186741355e-07,FALSE,FALSE
"15326",15326,"AT5G50280",3.72696367829796e-07,FALSE,FALSE
"7257",7257,"AT3G06140",3.72957111573414e-07,FALSE,FALSE
"4917",4917,"AT2G18710",3.78062988991833e-07,FALSE,FALSE
"13013",13013,"AT5G05850",3.81604468467891e-07,FALSE,FALSE
"7931",7931,"AT3G15518",3.83672417374689e-07,FALSE,FALSE
"9156",9156,"AT3G48520",3.88199605032233e-07,FALSE,FALSE
"4214",4214,"AT1G79460",3.91528395494876e-07,FALSE,FALSE
"8623",8623,"AT3G26090",4.22253596098923e-07,FALSE,FALSE
"10453",10453,"AT4G04490",4.23074529044739e-07,FALSE,FALSE
"11264",11264,"AT4G19460",4.24217635932632e-07,FALSE,FALSE
"15217",15217,"AT5G48540",4.2597499799376e-07,FALSE,FALSE
"16507",16507,"AT5G67420",4.28298025171895e-07,FALSE,FALSE
"8622",8622,"AT3G26085",4.42028243155283e-07,FALSE,FALSE
"4861",4861,"AT2G17720",4.50679146498817e-07,FALSE,FALSE
"3622",3622,"AT1G70800",4.62347314061813e-07,FALSE,FALSE
"10798",10798,"AT4G12917",4.77559289304535e-07,FALSE,FALSE
"10984",10984,"AT4G15660",4.79072010153027e-07,FALSE,FALSE
"9707",9707,"AT3G56410",4.9985342069659e-07,FALSE,FALSE
"8492",8492,"AT3G23840",5.00878268166609e-07,FALSE,FALSE
"12407",12407,"AT4G36360",5.01705372120193e-07,FALSE,FALSE
"12241",12241,"AT4G34050",5.19734957979572e-07,FALSE,FALSE
"8250",8250,"AT3G19970",5.26967522248183e-07,FALSE,FALSE
"15551",15551,"AT5G53880",5.5388794024512e-07,FALSE,FALSE
"736",736,"AT1G11530",5.60492203047721e-07,FALSE,FALSE
"8127",8127,"AT3G18250",5.63336625755339e-07,FALSE,FALSE
"14579",14579,"AT5G38150",5.74002932827572e-07,FALSE,FALSE
"2877",2877,"AT1G56720",5.75598714703437e-07,FALSE,FALSE
"10930",10930,"AT4G14890",5.80462317878733e-07,FALSE,FALSE
"181",181,"AT1G03610",5.81103920887641e-07,FALSE,FALSE
"14133",14133,"AT5G23280",6.02403328944342e-07,FALSE,FALSE
"10455",10455,"AT4G04510",6.13258418304221e-07,FALSE,FALSE
"16409",16409,"AT5G66070",6.20256705751281e-07,FALSE,FALSE
"13060",13060,"AT5G06560",6.31428037199239e-07,FALSE,FALSE
"11281",11281,"AT4G19810",6.38438521836347e-07,FALSE,FALSE
"12845",12845,"AT5G03380",6.39281022963136e-07,FALSE,FALSE
"9818",9818,"AT3G58040",6.42396380864989e-07,FALSE,FALSE
"15234",15234,"AT5G48790",6.50959630744889e-07,FALSE,FALSE
"12247",12247,"AT4G34120",6.524322483461e-07,FALSE,FALSE
"13609",13609,"AT5G15130",6.77297637196524e-07,FALSE,FALSE
"12831",12831,"AT5G03210",6.93746709709712e-07,FALSE,FALSE
"5700",5700,"AT2G31260",6.94587600147167e-07,FALSE,FALSE
"6158",6158,"AT2G38120",6.99741799509635e-07,FALSE,FALSE
"11588",11588,"AT4G24660",7.09673618408325e-07,FALSE,FALSE
"7311",7311,"AT3G06770",7.10618915842953e-07,FALSE,FALSE
"11208",11208,"AT4G18570",7.18027119892111e-07,FALSE,FALSE
"7028",7028,"AT3G02875",7.25328348413647e-07,FALSE,FALSE
"3249",3249,"AT1G65030",7.43478942586082e-07,FALSE,FALSE
"12346",12346,"AT4G35470",7.49584345830522e-07,FALSE,FALSE
"15435",15435,"AT5G52050",7.74670891876878e-07,FALSE,FALSE
"843",843,"AT1G13110",7.9477920700331e-07,FALSE,FALSE
"12453",12453,"AT4G36945",8.08694162786263e-07,FALSE,FALSE
"9257",9257,"AT3G50240",8.13013312441857e-07,FALSE,FALSE
"7587",7587,"AT3G10940",8.30667124713601e-07,FALSE,FALSE
"10090",10090,"AT3G62550",8.35861499014915e-07,FALSE,FALSE
"5575",5575,"AT2G29470",8.38947133177172e-07,FALSE,FALSE
"1337",1337,"AT1G20510",8.57754733630179e-07,FALSE,FALSE
"9688",9688,"AT3G56130",8.72956178671237e-07,FALSE,FALSE
"4611",4611,"AT2G07688",8.78192399378015e-07,FALSE,FALSE
"3761",3761,"AT1G72940",9.31373849426117e-07,FALSE,FALSE
"6088",6088,"AT2G37040",9.44681287590238e-07,FALSE,FALSE
"1548",1548,"AT1G23710",9.52010417564741e-07,FALSE,FALSE
"4740",4740,"AT2G15480",9.52322350658163e-07,FALSE,FALSE
"10305",10305,"AT4G01915",9.56663101081147e-07,FALSE,FALSE
"15604",15604,"AT5G54710",9.60177874880424e-07,FALSE,FALSE
"1883",1883,"AT1G29980",9.66200113877807e-07,FALSE,FALSE
"41",41,"AT1G01560",1.02477583058725e-06,FALSE,FALSE
"12171",12171,"AT4G33050",1.0343954081343e-06,FALSE,FALSE
"15676",15676,"AT5G55730",1.04500382347688e-06,FALSE,FALSE
"6044",6044,"AT2G36380",1.11800221024831e-06,FALSE,FALSE
"13504",13504,"AT5G13510",1.12762860558906e-06,FALSE,FALSE
"4509",4509,"AT2G04378",1.1550636773795e-06,FALSE,FALSE
"14346",14346,"AT5G26920",1.15743109828264e-06,FALSE,FALSE
"6286",6286,"AT2G39800",1.16578670413708e-06,FALSE,FALSE
"15438",15438,"AT5G52100",1.19563274359718e-06,FALSE,FALSE
"10622",10622,"AT4G09650",1.19697371573128e-06,FALSE,FALSE
"13441",13441,"AT5G12340",1.22715434782394e-06,FALSE,FALSE
"11406",11406,"AT4G21990",1.23356436865474e-06,FALSE,FALSE
"9961",9961,"AT3G60440",1.27795413435447e-06,FALSE,FALSE
"14433",14433,"AT5G28770",1.28071928156429e-06,FALSE,FALSE
"6788",6788,"AT2G46680",1.30128438547043e-06,FALSE,FALSE
"12818",12818,"AT5G03050",1.30463787351834e-06,FALSE,FALSE
"8298",8298,"AT3G20680",1.31130566367572e-06,FALSE,FALSE
"3863",3863,"AT1G74360",1.31814373001015e-06,FALSE,FALSE
"3419",3419,"AT1G67920",1.38580261201605e-06,FALSE,FALSE
"16367",16367,"AT5G65640",1.39318250243333e-06,FALSE,FALSE
"6682",6682,"AT2G45290",1.42734626757508e-06,FALSE,FALSE
"7885",7885,"AT3G14990",1.43488182363405e-06,FALSE,FALSE
"10559",10559,"AT4G08290",1.46181755212703e-06,FALSE,FALSE
"1000",1000,"AT1G15350",1.50376206221914e-06,FALSE,FALSE
"877",877,"AT1G13710",1.51100826107455e-06,FALSE,FALSE
"5796",5796,"AT2G32660",1.51362979466584e-06,FALSE,FALSE
"63",63,"AT1G01830",1.55146054989804e-06,FALSE,FALSE
"6569",6569,"AT2G43590",1.57144480720003e-06,FALSE,FALSE
"6209",6209,"AT2G38780",1.59253467319534e-06,FALSE,FALSE
"1519",1519,"AT1G23050",1.60569663088602e-06,FALSE,FALSE
"14360",14360,"AT5G27290",1.61002727166851e-06,FALSE,FALSE
"4982",4982,"AT2G19800",1.65891093714602e-06,FALSE,FALSE
"6391",6391,"AT2G41100",1.66109761375146e-06,FALSE,FALSE
"4745",4745,"AT2G15580",1.66830834670195e-06,FALSE,FALSE
"15051",15051,"AT5G46080",1.69887930684929e-06,FALSE,FALSE
"16329",16329,"AT5G65140",1.70141822710469e-06,FALSE,FALSE
"3882",3882,"AT1G74670",1.72898113611532e-06,FALSE,FALSE
"10800",10800,"AT4G12980",1.74311018676796e-06,FALSE,FALSE
"6165",6165,"AT2G38240",1.76221042747591e-06,FALSE,FALSE
"5450",5450,"AT2G27500",1.76769475742418e-06,FALSE,FALSE
"12323",12323,"AT4G35110",1.82202060891882e-06,FALSE,FALSE
"8810",8810,"AT3G29185",1.84428188073161e-06,FALSE,FALSE
"3437",3437,"AT1G68150",1.85231564966143e-06,FALSE,FALSE
"11929",11929,"AT4G29740",1.85359583531934e-06,FALSE,FALSE
"5391",5391,"AT2G26650",1.9477881761807e-06,FALSE,FALSE
"15699",15699,"AT5G56040",1.96995995112522e-06,FALSE,FALSE
"6626",6626,"AT2G44490",1.98080562901252e-06,FALSE,FALSE
"15598",15598,"AT5G54630",2.01132618585067e-06,FALSE,FALSE
"4567",4567,"AT2G05790",2.02260902749374e-06,FALSE,FALSE
"6600",6600,"AT2G44080",2.02345350285552e-06,FALSE,FALSE
"9397",9397,"AT3G52190",2.023891998705e-06,FALSE,FALSE
"14434",14434,"AT5G28830",2.04402308363513e-06,FALSE,FALSE
"97",97,"AT1G02300",2.04771842921831e-06,FALSE,FALSE
"3258",3258,"AT1G65230",2.10174660698057e-06,FALSE,FALSE
"14698",14698,"AT5G40610",2.10322805229455e-06,FALSE,FALSE
"916",916,"AT1G14290",2.12550785402385e-06,FALSE,FALSE
"2781",2781,"AT1G55330",2.13304980310023e-06,FALSE,FALSE
"7444",7444,"AT3G08920",2.1379333605625e-06,FALSE,FALSE
"15747",15747,"AT5G56850",2.14860581734318e-06,FALSE,FALSE
"10609",10609,"AT4G09350",2.21733936790075e-06,FALSE,FALSE
"6185",6185,"AT2G38470",2.22469604145939e-06,FALSE,FALSE
"4108",4108,"AT1G77885",2.22868842999231e-06,FALSE,FALSE
"16354",16354,"AT5G65480",2.25826983412827e-06,FALSE,FALSE
"6342",6342,"AT2G40475",2.30014050233253e-06,FALSE,FALSE
"13655",13655,"AT5G15870",2.30595194552384e-06,FALSE,FALSE
"6955",6955,"AT3G01970",2.30909048659404e-06,FALSE,FALSE
"823",823,"AT1G12845",2.34177035115986e-06,FALSE,FALSE
"10292",10292,"AT4G01720",2.39623938238689e-06,FALSE,FALSE
"6240",6240,"AT2G39210",2.40304715496517e-06,FALSE,FALSE
"1926",1926,"AT1G30570",2.40483387358542e-06,FALSE,FALSE
"15123",15123,"AT5G47190",2.42937761888513e-06,FALSE,FALSE
"14764",14764,"AT5G41740",2.43936390541793e-06,FALSE,FALSE
"8670",8670,"AT3G26740",2.46030777033558e-06,FALSE,FALSE
"3694",3694,"AT1G72030",2.46347272847367e-06,FALSE,FALSE
"6685",6685,"AT2G45340",2.46923573265823e-06,FALSE,FALSE
"13285",13285,"AT5G10300",2.47076751010653e-06,FALSE,FALSE
"13615",13615,"AT5G15230",2.51097151741231e-06,FALSE,FALSE
"11978",11978,"AT4G30450",2.51607533042509e-06,FALSE,FALSE
"12581",12581,"AT4G38690",2.52191081139262e-06,FALSE,FALSE
"15364",15364,"AT5G51010",2.54356348925454e-06,FALSE,FALSE
"10755",10755,"AT4G12120",2.54679974026015e-06,FALSE,FALSE
"15264",15264,"AT5G49360",2.54705013931076e-06,FALSE,FALSE
"9536",9536,"AT3G54050",2.5740388687035e-06,FALSE,FALSE
"14419",14419,"AT5G28300",2.57406154788085e-06,FALSE,FALSE
"11220",11220,"AT4G18760",2.60475140215558e-06,FALSE,FALSE
"5957",5957,"AT2G35190",2.60495736295104e-06,FALSE,FALSE
"15488",15488,"AT5G52960",2.63154299840814e-06,FALSE,FALSE
"10102",10102,"AT3G62750",2.65460883459067e-06,FALSE,FALSE
"7776",7776,"AT3G13470",2.69220482147368e-06,FALSE,FALSE
"8835",8835,"AT3G30300",2.73049581388497e-06,FALSE,FALSE
"9531",9531,"AT3G53990",2.76284145532548e-06,FALSE,FALSE
"11941",11941,"AT4G29905",2.80046312388378e-06,FALSE,FALSE
"14062",14062,"AT5G22270",2.81086423065243e-06,FALSE,FALSE
"3577",3577,"AT1G70200",2.94187117534473e-06,FALSE,FALSE
"11964",11964,"AT4G30240",2.95004167339258e-06,FALSE,FALSE
"16342",16342,"AT5G65300",2.95681319774585e-06,FALSE,FALSE
"13813",13813,"AT5G18150",2.9730502601111e-06,FALSE,FALSE
"4318",4318,"AT1G80840",3.10750373526406e-06,FALSE,FALSE
"14931",14931,"AT5G44130",3.12637364116995e-06,FALSE,FALSE
"3188",3188,"AT1G64270",3.14826589494319e-06,FALSE,FALSE
"1753",1753,"AT1G27730",3.163637869422e-06,FALSE,FALSE
"4280",4280,"AT1G80300",3.19180399133572e-06,FALSE,FALSE
"13144",13144,"AT5G07910",3.20450117587295e-06,FALSE,FALSE
"14542",14542,"AT5G37300",3.2078093868273e-06,FALSE,FALSE
"14819",14819,"AT5G42570",3.21285006959799e-06,FALSE,FALSE
"1949",1949,"AT1G30890",3.24034218606718e-06,FALSE,FALSE
"11710",11710,"AT4G26520",3.25124905541834e-06,FALSE,FALSE
"4116",4116,"AT1G78000",3.34847145852247e-06,FALSE,FALSE
"9846",9846,"AT3G58620",3.42227284680163e-06,FALSE,FALSE
"6561",6561,"AT2G43510",3.48113515784634e-06,FALSE,FALSE
"9072",9072,"AT3G47295",3.48550822030442e-06,FALSE,FALSE
"5171",5171,"AT2G22850",3.49557091946198e-06,FALSE,FALSE
"1547",1547,"AT1G23560",3.5930363073154e-06,FALSE,FALSE
